id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
995,DDD,2014B,M,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Distinction
996,EEE,2013B,F,South East,A Level or Equivalent,30-40%,55<=,0,30,Y,Pass
997,DDD,2014B,M,London,A Level or Equivalent,80-90%,0-35,0,90,N,Fail
998,CCC,2013B,M,London,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
999,GGG,2014B,M,South East,HE Qualification,90-100%,35-55,0,30,N,Withdrawn
1000,DDD,2014J,M,East Anglian,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
1001,FFF,2013B,F,Scotland,Lower Than A Level,50-60%,35-55,0,90,N,Pass
1002,FFF,2014J,M,Yorkshire,HE Qualification,20-30%,55<=,0,120,N,Withdrawn
1003,DDD,2013B,F,South East,Post Graduate Qualification,20-30%,35-55,1,90,N,Pass
1004,GGG,2014J,F,South East,No Formal quals,30-40%,0-35,0,90,N,Withdrawn
1005,AAA,2013B,M,North West,HE Qualification,30-40%,35-55,1,60,N,Withdrawn
1006,GGG,2013B,F,Yorkshire,HE Qualification,50-60%,35-55,0,60,N,Fail
1007,FFF,2014B,M,Scotland,No Formal quals,80-90%,35-55,0,60,N,Withdrawn
1008,DDD,2014B,F,Yorkshire,HE Qualification,0-10%,0-35,0,120,N,Withdrawn
1009,FFF,2014B,M,London,Lower Than A Level,60-70%,0-35,1,30,N,Pass
1010,DDD,2013B,M,North West,HE Qualification,70-80%,35-55,0,60,N,Pass
1011,BBB,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
1012,FFF,2014J,M,London,HE Qualification,20-30%,55<=,0,90,N,Pass
1013,BBB,2014J,F,North West,HE Qualification,40-50%,0-35,0,60,N,Pass
1014,CCC,2014J,F,South East,Post Graduate Qualification,80-90%,35-55,0,90,N,Withdrawn
1015,DDD,2014J,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Pass
1016,FFF,2013B,M,South East,HE Qualification,60-70%,35-55,0,30,N,Fail
1017,CCC,2014B,M,South East,Lower Than A Level,40-50%,35-55,0,90,N,Fail
1018,DDD,2014J,M,Wales,No Formal quals,60-70%,0-35,0,60,N,Pass
1019,AAA,2013B,M,South East,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
1020,AAA,2014B,M,Yorkshire,Lower Than A Level,70-80%,55<=,0,60,N,Pass
1021,AAA,2013B,F,Scotland,HE Qualification,10-20%,35-55,0,60,N,Fail
1022,AAA,2014J,F,London,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
1023,GGG,2014J,F,North West,Lower Than A Level,30-40%,0-35,0,90,N,Distinction
1024,FFF,2013B,F,Scotland,Post Graduate Qualification,20-30%,55<=,0,90,N,Pass
1025,FFF,2014J,M,South East,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
1026,AAA,2014B,M,South East,Post Graduate Qualification,50-60%,0-35,0,30,N,Fail
1027,AAA,2014J,F,East Anglian,A Level or Equivalent,90-100%,0-35,0,30,Y,Distinction
1028,BBB,2013B,M,London,Lower Than A Level,70-80%,0-35,1,60,N,Fail
1029,DDD,2013B,M,Wales,Lower Than A Level,10-20%,35-55,0,120,N,Fail
1030,CCC,2014J,F,North West,HE Qualification,80-90%,35-55,0,60,N,Withdrawn
1031,DDD,2014J,F,North West,Post Graduate Qualification,70-80%,0-35,0,90,N,Withdrawn
1032,BBB,2013B,F,London,Lower Than A Level,30-40%,0-35,0,120,N,Fail
1033,FFF,2013B,M,Wales,Post Graduate Qualification,0-10%,0-35,2,60,Y,Pass
1034,CCC,2014B,M,South East,A Level or Equivalent,70-80%,0-35,3,60,N,Pass
1035,AAA,2013B,F,Yorkshire,Lower Than A Level,10-20%,55<=,0,90,N,Withdrawn
1036,FFF,2014J,M,North West,HE Qualification,20-30%,35-55,0,60,N,Fail
1037,GGG,2014J,M,London,No Formal quals,40-50%,0-35,0,30,N,Pass
1038,AAA,2014J,F,North West,HE Qualification,0-10%,0-35,0,90,N,Pass
1039,DDD,2014B,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
1040,FFF,2014B,F,Scotland,HE Qualification,20-30%,35-55,0,90,N,Pass
1041,EEE,2014B,M,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
1042,FFF,2014J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,90,Y,Withdrawn
1043,CCC,2014B,F,Yorkshire,Post Graduate Qualification,20-30%,55<=,0,60,N,Withdrawn
1044,CCC,2014B,F,North West,Post Graduate Qualification,50-60%,0-35,0,60,N,Pass
1045,EEE,2014B,F,South East,A Level or Equivalent,80-90%,35-55,1,120,N,Withdrawn
1046,BBB,2014B,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Pass
1047,BBB,2014J,F,Scotland,Lower Than A Level,20-30%,0-35,1,90,N,Withdrawn
1048,EEE,2014B,M,North West,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
1049,EEE,2014J,M,Yorkshire,HE Qualification,60-70%,35-55,0,60,N,Pass
1050,AAA,2013B,M,Wales,HE Qualification,0-10%,35-55,0,90,N,Fail
1051,DDD,2014B,F,London,HE Qualification,80-90%,0-35,0,90,N,Fail
1052,CCC,2014B,M,London,A Level or Equivalent,10-20%,0-35,2,30,N,Withdrawn
1053,DDD,2014J,F,South East,A Level or Equivalent,70-80%,0-35,2,60,N,Pass
1054,GGG,2013B,F,East Anglian,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
1055,AAA,2013B,F,London,No Formal quals,0-10%,0-35,0,30,N,Withdrawn
1056,GGG,2014B,M,South East,HE Qualification,10-20%,0-35,0,60,N,Fail
1057,DDD,2014J,F,North West,Post Graduate Qualification,70-80%,0-35,2,120,N,Distinction
1058,FFF,2014B,M,North West,Lower Than A Level,40-50%,0-35,0,120,N,Fail
1059,CCC,2014B,F,Yorkshire,Lower Than A Level,60-70%,0-35,1,60,N,Fail
1060,CCC,2013B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,90,Y,Pass
1061,FFF,2014J,M,Wales,HE Qualification,10-20%,35-55,0,60,N,Pass
1062,EEE,2014J,F,Yorkshire,Post Graduate Qualification,70-80%,55<=,0,60,N,Fail
1063,BBB,2013B,M,North West,Lower Than A Level,80-90%,0-35,1,90,N,Pass
1064,EEE,2014J,F,Wales,Lower Than A Level,80-90%,0-35,0,90,N,Distinction
1065,FFF,2013B,M,Yorkshire,HE Qualification,0-10%,35-55,0,90,N,Pass
1066,CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass
1067,GGG,2014J,M,Yorkshire,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
1068,EEE,2014J,M,South East,A Level or Equivalent,10-20%,0-35,0,30,N,Withdrawn
1069,CCC,2013B,F,South East,Lower Than A Level,10-20%,35-55,1,90,N,Distinction
1070,AAA,2013B,F,Yorkshire,HE Qualification,50-60%,0-35,0,60,N,Fail
1071,EEE,2014J,M,Yorkshire,HE Qualification,60-70%,35-55,2,60,N,Pass
1072,BBB,2013B,M,South East,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
1073,FFF,2014J,F,Yorkshire,HE Qualification,40-50%,0-35,1,30,N,Distinction
1074,DDD,2013B,F,Scotland,HE Qualification,20-30%,0-35,2,60,N,Withdrawn
1075,DDD,2013B,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Fail
1076,BBB,2014B,M,Yorkshire,A Level or Equivalent,60-70%,55<=,3,60,N,Withdrawn
1077,EEE,2014J,M,South East,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
1078,BBB,2013B,F,North West,Lower Than A Level,40-50%,0-35,0,120,N,Distinction
1079,CCC,2014J,F,North West,HE Qualification,80-90%,0-35,0,30,N,Withdrawn
1080,FFF,2014J,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
1081,GGG,2013B,M,South East,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
1082,GGG,2013B,F,London,A Level or Equivalent,80-90%,35-55,1,60,N,Distinction
1083,GGG,2014B,M,East Anglian,HE Qualification,60-70%,0-35,2,120,N,Pass
1084,DDD,2014B,M,London,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
1085,BBB,2013B,M,North West,No Formal quals,60-70%,35-55,1,90,N,Fail
1086,FFF,2014B,M,Wales,A Level or Equivalent,90-100%,0-35,1,60,N,Withdrawn
1087,FFF,2014J,M,Wales,No Formal quals,80-90%,35-55,1,60,Y,Pass
1088,GGG,2013B,F,South East,HE Qualification,0-10%,0-35,0,60,N,Pass
1089,EEE,2013B,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Pass
1090,AAA,2014J,F,North West,HE Qualification,90-100%,0-35,0,30,N,Pass
1091,DDD,2014B,F,South East,Lower Than A Level,10-20%,0-35,1,60,N,Pass
1092,DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
1093,FFF,2014B,F,Scotland,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn
1094,CCC,2014J,F,North West,No Formal quals,0-10%,35-55,2,30,N,Fail
1095,CCC,2014J,F,North West,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
1096,AAA,2014B,F,London,HE Qualification,30-40%,35-55,1,60,N,Pass
1097,FFF,2014B,M,South East,Lower Than A Level,20-30%,0-35,0,90,N,Pass
1098,FFF,2014B,F,South East,HE Qualification,20-30%,0-35,0,120,N,Pass
1099,AAA,2013B,F,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
1100,DDD,2014B,M,Scotland,Post Graduate Qualification,70-80%,0-35,2,120,N,Pass
1101,DDD,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
1102,DDD,2014J,F,Scotland,HE Qualification,20-30%,0-35,1,120,N,Pass
1103,GGG,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
1104,BBB,2014B,M,Yorkshire,HE Qualification,80-90%,0-35,0,60,N,Fail
1105,CCC,2014J,F,East Anglian,HE Qualification,0-10%,0-35,1,90,N,Withdrawn
1106,BBB,2014B,M,North West,A Level or Equivalent,30-40%,35-55,2,60,N,Pass
1107,BBB,2014B,M,North West,HE Qualification,0-10%,55<=,3,90,N,Withdrawn
1108,GGG,2013B,F,Wales,HE Qualification,90-100%,35-55,1,90,N,Withdrawn
1109,GGG,2013B,M,Wales,A Level or Equivalent,40-50%,55<=,1,60,N,Distinction
1110,AAA,2014J,M,South East,A Level or Equivalent,20-30%,55<=,0,60,N,Pass
1111,EEE,2013B,M,North West,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn
1112,BBB,2013B,M,North West,No Formal quals,60-70%,0-35,0,60,N,Withdrawn
1113,BBB,2013B,M,Yorkshire,HE Qualification,90-100%,0-35,1,60,N,Fail
1114,CCC,2014J,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Fail
1115,BBB,2013B,F,Wales,Post Graduate Qualification,90-100%,35-55,2,30,N,Withdrawn
1116,DDD,2013B,F,Yorkshire,HE Qualification,20-30%,35-55,0,120,N,Distinction
1117,GGG,2014B,M,North West,Post Graduate Qualification,20-30%,35-55,0,60,N,Fail
1118,EEE,2014B,F,North West,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
1119,FFF,2014J,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,Y,Pass
1120,DDD,2013B,M,North West,HE Qualification,50-60%,0-35,1,30,N,Pass
1121,AAA,2014B,M,South East,A Level or Equivalent,50-60%,0-35,1,60,N,Pass
1122,AAA,2013B,M,Yorkshire,Lower Than A Level,60-70%,55<=,0,30,N,Pass
1123,BBB,2013B,F,Scotland,HE Qualification,70-80%,35-55,0,30,N,Pass
1124,BBB,2013B,M,London,Lower Than A Level,80-90%,0-35,1,30,N,Pass
1125,FFF,2013B,M,Wales,Lower Than A Level,50-60%,0-35,3,30,Y,Withdrawn
1126,FFF,2014J,M,North West,Lower Than A Level,20-30%,35-55,1,120,N,Pass
1127,FFF,2014J,M,North West,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
1128,EEE,2013B,M,Scotland,Lower Than A Level,80-90%,0-35,1,30,Y,Pass
1129,DDD,2014B,F,South East,Lower Than A Level,80-90%,55<=,0,60,N,Fail
1130,EEE,2013B,M,Yorkshire,HE Qualification,90-100%,0-35,3,60,N,Distinction
1131,CCC,2014J,M,East Anglian,Post Graduate Qualification,50-60%,55<=,0,60,Y,Fail
1132,EEE,2013B,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass
1133,FFF,2014B,M,South East,No Formal quals,40-50%,35-55,0,60,Y,Withdrawn
1134,FFF,2013B,F,Scotland,HE Qualification,0-10%,55<=,1,30,N,Withdrawn
1135,EEE,2014B,M,South East,HE Qualification,70-80%,35-55,0,60,N,Fail
1136,AAA,2014J,M,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Pass
1137,FFF,2014B,F,Yorkshire,HE Qualification,60-70%,35-55,0,60,N,Distinction
1138,CCC,2014B,M,London,HE Qualification,90-100%,0-35,1,30,N,Pass
1139,FFF,2014J,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Fail
1140,DDD,2014J,M,Yorkshire,Lower Than A Level,70-80%,35-55,0,90,N,Pass
1141,GGG,2013B,F,Scotland,HE Qualification,80-90%,0-35,1,30,N,Withdrawn
1142,CCC,2014B,M,London,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
1143,GGG,2014B,F,London,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1144,FFF,2014B,M,Yorkshire,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass
1145,CCC,2014B,F,Scotland,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
1146,DDD,2014J,F,Scotland,HE Qualification,0-10%,35-55,0,30,N,Pass
1147,DDD,2014J,F,South East,No Formal quals,70-80%,0-35,0,60,N,Pass
1148,FFF,2013B,F,South East,Lower Than A Level,70-80%,35-55,0,30,N,Fail
1149,EEE,2014J,F,North West,Post Graduate Qualification,20-30%,0-35,1,120,N,Pass
1150,FFF,2014J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
1151,CCC,2014B,M,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,Fail
1152,DDD,2014B,M,Wales,No Formal quals,80-90%,0-35,0,30,N,Pass
1153,DDD,2013B,M,South East,A Level or Equivalent,80-90%,35-55,0,90,Y,Withdrawn
1154,GGG,2014B,F,Scotland,Post Graduate Qualification,70-80%,55<=,0,90,N,Pass
1155,CCC,2013B,M,South East,HE Qualification,10-20%,0-35,0,60,N,Fail
1156,EEE,2014J,F,London,HE Qualification,40-50%,0-35,0,30,Y,Pass
1157,AAA,2013B,F,North West,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
1158,FFF,2014B,M,London,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1159,CCC,2014B,M,North West,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
1160,CCC,2014J,F,East Anglian,A Level or Equivalent,90-100%,0-35,1,60,N,Fail
1161,EEE,2014J,M,North West,A Level or Equivalent,50-60%,35-55,0,90,N,Fail
1162,DDD,2014J,M,East Anglian,Post Graduate Qualification,70-80%,0-35,1,60,N,Fail
1163,FFF,2013B,M,North West,HE Qualification,50-60%,35-55,0,30,N,Withdrawn
1164,DDD,2013B,F,North West,HE Qualification,30-40%,0-35,0,30,N,Pass
1165,DDD,2014B,M,Wales,Lower Than A Level,40-50%,0-35,0,60,Y,Fail
1166,AAA,2014B,M,South East,A Level or Equivalent,90-100%,55<=,0,60,Y,Fail
1167,AAA,2013B,M,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Pass
1168,CCC,2014J,F,Yorkshire,HE Qualification,30-40%,0-35,0,60,Y,Distinction
1169,GGG,2013B,F,North West,HE Qualification,80-90%,0-35,0,60,Y,Withdrawn
1170,GGG,2013B,M,North West,Post Graduate Qualification,30-40%,35-55,0,60,N,Pass
1171,EEE,2014J,M,East Anglian,HE Qualification,90-100%,0-35,0,120,N,Fail
1172,EEE,2014J,F,London,Lower Than A Level,90-100%,0-35,2,90,N,Pass
1173,CCC,2014B,M,South East,HE Qualification,0-10%,0-35,0,60,N,Pass
1174,BBB,2013B,F,North West,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn
1175,AAA,2013B,M,South East,Lower Than A Level,0-10%,0-35,1,30,N,Fail
1176,CCC,2013B,F,Scotland,A Level or Equivalent,80-90%,0-35,1,30,N,Withdrawn
1177,CCC,2014B,F,East Anglian,HE Qualification,10-20%,0-35,0,60,N,Fail
1178,BBB,2014B,F,Wales,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn
1179,BBB,2014B,F,East Anglian,HE Qualification,70-80%,35-55,0,120,N,Distinction
1180,AAA,2014J,M,East Anglian,HE Qualification,50-60%,35-55,1,60,N,Distinction
1181,EEE,2014J,F,Yorkshire,A Level or Equivalent,20-30%,35-55,0,90,N,Pass
1182,GGG,2014J,F,South East,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
1183,EEE,2013B,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
1184,DDD,2014B,M,Yorkshire,A Level or Equivalent,80-90%,35-55,1,30,N,Pass
1185,CCC,2013B,F,South East,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
1186,CCC,2013B,F,North West,HE Qualification,50-60%,35-55,0,30,N,Fail
1187,AAA,2014J,F,South East,Post Graduate Qualification,20-30%,0-35,1,30,N,Pass
1188,EEE,2014B,M,Wales,HE Qualification,50-60%,0-35,2,60,N,Pass
1189,DDD,2014J,M,North West,Post Graduate Qualification,80-90%,35-55,1,30,N,Withdrawn
1190,AAA,2013B,M,North West,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass
1191,CCC,2014J,F,Yorkshire,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
1192,BBB,2013B,M,Wales,Lower Than A Level,0-10%,35-55,0,90,N,Pass
1193,BBB,2013B,F,London,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1194,EEE,2013B,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
1195,DDD,2013B,F,East Anglian,Post Graduate Qualification,60-70%,0-35,0,60,Y,Pass
1196,EEE,2014B,F,Wales,Lower Than A Level,60-70%,0-35,0,30,N,Fail
1197,EEE,2013B,F,London,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
1198,GGG,2013B,M,London,Lower Than A Level,70-80%,35-55,1,60,N,Withdrawn
1199,FFF,2014J,M,North West,A Level or Equivalent,90-100%,35-55,0,90,N,Fail
1200,EEE,2013B,F,Yorkshire,Lower Than A Level,40-50%,0-35,3,60,N,Pass
1201,GGG,2014B,F,Scotland,HE Qualification,40-50%,35-55,1,60,N,Withdrawn
1202,DDD,2014J,M,Yorkshire,HE Qualification,10-20%,35-55,0,60,N,Withdrawn
1203,GGG,2014B,F,South East,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
1204,FFF,2013B,M,North West,HE Qualification,40-50%,0-35,3,90,N,Withdrawn
1205,EEE,2013B,M,Wales,Lower Than A Level,40-50%,0-35,2,60,N,Pass
1206,GGG,2014J,M,Scotland,HE Qualification,70-80%,0-35,0,30,Y,Fail
1207,DDD,2014J,M,Yorkshire,HE Qualification,80-90%,35-55,0,90,N,Distinction
1208,FFF,2014B,F,East Anglian,Lower Than A Level,10-20%,35-55,3,60,N,Distinction
1209,BBB,2014J,F,South East,A Level or Equivalent,10-20%,35-55,0,60,N,Pass
1210,GGG,2013B,F,Wales,No Formal quals,50-60%,0-35,0,60,N,Pass
1211,EEE,2013B,M,Wales,HE Qualification,30-40%,0-35,0,30,N,Pass
1212,FFF,2014J,F,Yorkshire,HE Qualification,70-80%,0-35,1,60,N,Withdrawn
1213,DDD,2014J,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1214,GGG,2014B,M,North West,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
1215,AAA,2014B,F,North West,HE Qualification,40-50%,0-35,1,30,N,Fail
1216,AAA,2014J,M,East Anglian,Lower Than A Level,60-70%,35-55,0,90,N,Pass
1217,DDD,2014B,M,North West,HE Qualification,0-10%,0-35,0,60,N,Pass
1218,FFF,2014B,F,South East,Post Graduate Qualification,80-90%,0-35,0,90,N,Pass
1219,FFF,2014B,F,London,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
1220,DDD,2014B,M,North West,Lower Than A Level,20-30%,35-55,3,60,N,Pass
1221,EEE,2014B,M,Yorkshire,HE Qualification,60-70%,0-35,0,30,N,Fail
1222,DDD,2014B,F,Yorkshire,HE Qualification,10-20%,0-35,0,90,N,Pass
1223,GGG,2014J,M,Yorkshire,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
1224,EEE,2014B,F,East Anglian,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
1225,CCC,2013B,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
1226,GGG,2014B,M,Yorkshire,HE Qualification,70-80%,35-55,0,60,N,Distinction
1227,AAA,2014B,M,Yorkshire,HE Qualification,30-40%,0-35,0,60,Y,Withdrawn
1228,GGG,2013B,M,Scotland,No Formal quals,90-100%,0-35,0,90,N,Withdrawn
1229,BBB,2013B,F,London,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
1230,CCC,2013B,F,North West,HE Qualification,60-70%,0-35,0,60,N,Pass
1231,FFF,2013B,F,Yorkshire,A Level or Equivalent,0-10%,55<=,0,120,N,Pass
1232,FFF,2013B,F,Yorkshire,HE Qualification,90-100%,35-55,0,60,N,Fail
1233,GGG,2014J,M,London,A Level or Equivalent,60-70%,0-35,0,30,Y,Withdrawn
1234,FFF,2014J,F,London,A Level or Equivalent,70-80%,0-35,2,60,Y,Pass
1235,EEE,2013B,F,East Anglian,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
1236,CCC,2014B,F,Wales,Lower Than A Level,20-30%,0-35,1,30,N,Pass
1237,AAA,2013B,F,Yorkshire,HE Qualification,40-50%,0-35,1,60,N,Withdrawn
1238,AAA,2014J,M,Wales,HE Qualification,20-30%,35-55,1,120,N,Pass
1239,CCC,2014B,M,London,Lower Than A Level,0-10%,35-55,1,90,N,Fail
1240,AAA,2013B,F,Wales,HE Qualification,60-70%,0-35,0,30,N,Withdrawn
1241,DDD,2014B,M,London,HE Qualification,70-80%,35-55,0,90,N,Pass
1242,FFF,2014B,F,Wales,A Level or Equivalent,60-70%,0-35,1,60,Y,Fail
1243,GGG,2013B,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
1244,DDD,2013B,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
1245,GGG,2013B,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass
1246,GGG,2014J,M,Scotland,HE Qualification,50-60%,0-35,0,30,N,Distinction
1247,GGG,2014J,M,Scotland,No Formal quals,70-80%,55<=,0,60,N,Withdrawn
1248,DDD,2014J,F,Yorkshire,HE Qualification,40-50%,0-35,0,60,N,Pass
1249,CCC,2014B,F,South East,Lower Than A Level,0-10%,0-35,0,90,N,Distinction
1250,GGG,2014B,M,South East,A Level or Equivalent,30-40%,0-35,1,60,N,Fail
1251,BBB,2013B,M,Wales,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
1252,CCC,2014B,M,Yorkshire,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
1253,AAA,2013B,F,Scotland,Post Graduate Qualification,60-70%,0-35,0,60,N,Withdrawn
1254,FFF,2014J,F,South East,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1255,EEE,2014J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
1256,AAA,2013B,F,Wales,HE Qualification,80-90%,0-35,1,60,N,Pass
1257,BBB,2014J,M,North West,HE Qualification,70-80%,35-55,0,60,N,Pass
1258,DDD,2014B,F,Scotland,No Formal quals,30-40%,55<=,1,30,N,Pass
1259,DDD,2014B,M,North West,Post Graduate Qualification,50-60%,0-35,0,60,N,Pass
1260,FFF,2014J,F,Yorkshire,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
1261,BBB,2014J,F,East Anglian,HE Qualification,10-20%,35-55,0,90,N,Withdrawn
1262,GGG,2013B,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Fail
1263,DDD,2014J,F,Wales,HE Qualification,10-20%,35-55,0,60,Y,Pass
1264,FFF,2014B,F,East Anglian,HE Qualification,30-40%,0-35,0,90,N,Pass
1265,BBB,2013B,M,Scotland,Lower Than A Level,20-30%,55<=,0,90,N,Fail
1266,AAA,2014J,F,Wales,HE Qualification,80-90%,0-35,0,30,N,Pass
1267,AAA,2014B,M,Scotland,Post Graduate Qualification,90-100%,0-35,1,60,N,Pass
1268,CCC,2013B,F,North West,No Formal quals,90-100%,35-55,0,90,N,Fail
1269,GGG,2013B,F,North West,HE Qualification,30-40%,55<=,0,90,Y,Pass
1270,AAA,2013B,F,South East,A Level or Equivalent,90-100%,0-35,1,90,N,Pass
1271,CCC,2013B,F,South East,A Level or Equivalent,0-10%,55<=,0,60,N,Withdrawn
1272,AAA,2014B,F,London,HE Qualification,10-20%,35-55,0,90,N,Distinction
1273,GGG,2014B,M,Yorkshire,Lower Than A Level,30-40%,35-55,0,60,N,Fail
1274,EEE,2014J,F,East Anglian,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
1275,FFF,2013B,M,Wales,HE Qualification,90-100%,35-55,1,60,N,Withdrawn
1276,EEE,2014B,M,East Anglian,Post Graduate Qualification,70-80%,0-35,0,60,N,Pass
1277,EEE,2014B,F,London,HE Qualification,70-80%,35-55,0,60,N,Pass
1278,FFF,2014B,F,East Anglian,HE Qualification,80-90%,0-35,0,60,N,Pass
1279,AAA,2014J,F,South East,No Formal quals,70-80%,55<=,0,90,N,Fail
1280,GGG,2013B,M,London,HE Qualification,50-60%,35-55,0,30,N,Withdrawn
1281,FFF,2014B,M,East Anglian,HE Qualification,0-10%,35-55,0,60,N,Pass
1282,FFF,2013B,M,London,HE Qualification,0-10%,0-35,0,60,N,Pass
1283,CCC,2014B,F,North West,HE Qualification,90-100%,0-35,0,120,N,Fail
1284,FFF,2013B,F,Wales,A Level or Equivalent,50-60%,0-35,0,90,Y,Withdrawn
1285,CCC,2014J,F,South East,Lower Than A Level,90-100%,0-35,1,30,N,Withdrawn
1286,AAA,2013B,F,East Anglian,A Level or Equivalent,0-10%,35-55,1,60,N,Fail
1287,GGG,2014J,F,North West,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
1288,BBB,2013B,F,London,HE Qualification,20-30%,35-55,2,60,N,Pass
1289,AAA,2013B,F,South East,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
1290,EEE,2013B,M,London,Post Graduate Qualification,60-70%,55<=,1,60,Y,Distinction
1291,BBB,2014B,M,South East,Lower Than A Level,40-50%,35-55,1,60,N,Pass
1292,GGG,2014B,M,South East,Lower Than A Level,10-20%,35-55,1,30,N,Fail
1293,DDD,2014B,M,Wales,HE Qualification,90-100%,0-35,1,60,N,Pass
1294,AAA,2014B,F,Yorkshire,A Level or Equivalent,70-80%,35-55,2,60,N,Withdrawn
1295,GGG,2014J,F,North West,Lower Than A Level,30-40%,0-35,0,60,N,Pass
1296,DDD,2013B,F,Yorkshire,Post Graduate Qualification,60-70%,0-35,2,30,Y,Pass
1297,BBB,2014B,F,South East,Lower Than A Level,10-20%,35-55,0,60,N,Pass
